ablation_name,ablation_type,status,model_name,split,horizon,feature_group,lookback,calibration_bins,cost_bps,latency_steps,metric_name,metric_value,source_experiment,warning
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_0.mean_confidence,0.05,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_0.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_0.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_1.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_1.mean_confidence,0.15,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_1.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_1.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_2.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_2.mean_confidence,0.25,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_2.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_2.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_3.count,7353.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_3.mean_confidence,0.379610482635668,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_3.accuracy,0.3973888208894329,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_3.confidence_gap,0.0177783382537649,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_4.count,15973.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_4.mean_confidence,0.4400578033845865,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_4.accuracy,0.3823952920553434,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_4.confidence_gap,0.0576625113292431,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_5.count,12800.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_5.mean_confidence,0.5395378145436961,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_5.accuracy,0.436875,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_5.confidence_gap,0.102662814543696,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_6.count,1781.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_6.mean_confidence,0.6363649352549079,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_6.accuracy,0.4761370016844469,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_6.confidence_gap,0.1602279335704609,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_7.count,490.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_7.mean_confidence,0.723825049099327,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_7.accuracy,0.5244897959183673,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_7.confidence_gap,0.1993352531809596,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.mean_confidence,0.8500000000000001,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.mean_confidence,0.95,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,deeplob_style,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_0.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_0.mean_confidence,0.05,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_0.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_0.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_1.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_1.mean_confidence,0.15,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_1.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_1.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_2.count,0.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_2.mean_confidence,0.25,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_2.accuracy,0.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_2.confidence_gap,0.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_3.count,579.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_3.mean_confidence,0.3784456052629134,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_3.accuracy,0.3471502590673575,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_3.confidence_gap,0.0312953461955558,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_4.count,5175.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_4.mean_confidence,0.4648718335136043,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_4.accuracy,0.3793236714975845,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_4.confidence_gap,0.0855481620160197,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_5.count,9081.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_5.mean_confidence,0.5494982366030485,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_5.accuracy,0.4498403259552913,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_5.confidence_gap,0.0996579106477572,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_6.count,8946.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_6.mean_confidence,0.6511599736575956,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_6.accuracy,0.475296221775095,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_6.confidence_gap,0.1758637518825005,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_7.count,9455.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_7.mean_confidence,0.751063007157732,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_7.accuracy,0.5438392384981491,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_7.confidence_gap,0.2072237686595829,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.count,5003.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.mean_confidence,0.8312359727036059,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.accuracy,0.5892464521287227,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_8.confidence_gap,0.2419895205748832,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.count,155.0,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.mean_confidence,0.9109620512979604,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.accuracy,0.8387096774193549,experiments/horizon_50,none
horizon_50,horizon,run,transformer,test,50,all,1,10,"0.0,1.0,5.0",0,calibration.bin_9.confidence_gap,0.0722523738786053,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.eligible_predictions@confidence_threshold=0,19548.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.trade_count_proxy@confidence_threshold=0,19548.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.turnover_proxy@confidence_threshold=0,19548.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0,70.7212527855017,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.cost_proxy@confidence_threshold=0,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.net_signal_return_proxy@confidence_threshold=0,70.7212527855017,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.hit_rate_proxy@confidence_threshold=0,0.3235625127890321,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,1.0,0,execution.eligible_predictions@confidence_threshold=0,19548.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,1.0,0,execution.trade_count_proxy@confidence_threshold=0,19548.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,1.0,0,execution.turnover_proxy@confidence_threshold=0,19548.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,1.0,0,execution.gross_signal_return_proxy@confidence_threshold=0,70.7212527855017,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,1.0,0,execution.cost_proxy@confidence_threshold=0,1.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,1.0,0,execution.net_signal_return_proxy@confidence_threshold=0,69.7212527855017,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,1.0,0,execution.hit_rate_proxy@confidence_threshold=0,0.3235625127890321,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,5.0,0,execution.eligible_predictions@confidence_threshold=0,19548.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,5.0,0,execution.trade_count_proxy@confidence_threshold=0,19548.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,5.0,0,execution.turnover_proxy@confidence_threshold=0,19548.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,5.0,0,execution.gross_signal_return_proxy@confidence_threshold=0,70.7212527855017,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,5.0,0,execution.cost_proxy@confidence_threshold=0,5.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,5.0,0,execution.net_signal_return_proxy@confidence_threshold=0,65.7212527855017,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,5.0,0,execution.hit_rate_proxy@confidence_threshold=0,0.3235625127890321,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.eligible_predictions@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.trade_count_proxy@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.turnover_proxy@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.cost_proxy@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.net_signal_return_proxy@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.hit_rate_proxy@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,1.0,0,execution.eligible_predictions@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,1.0,0,execution.trade_count_proxy@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,1.0,0,execution.turnover_proxy@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,1.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,1.0,0,execution.cost_proxy@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,1.0,0,execution.net_signal_return_proxy@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,1.0,0,execution.hit_rate_proxy@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,5.0,0,execution.eligible_predictions@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,5.0,0,execution.trade_count_proxy@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,5.0,0,execution.turnover_proxy@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,5.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,5.0,0,execution.cost_proxy@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,5.0,0,execution.net_signal_return_proxy@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,5.0,0,execution.hit_rate_proxy@confidence_threshold=0.5,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.eligible_predictions@confidence_threshold=0.6,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.trade_count_proxy@confidence_threshold=0.6,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.turnover_proxy@confidence_threshold=0.6,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.6,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.cost_proxy@confidence_threshold=0.6,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.net_signal_return_proxy@confidence_threshold=0.6,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,0.0,0,execution.hit_rate_proxy@confidence_threshold=0.6,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,1.0,0,execution.eligible_predictions@confidence_threshold=0.6,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,1.0,0,execution.trade_count_proxy@confidence_threshold=0.6,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,1.0,0,execution.turnover_proxy@confidence_threshold=0.6,0.0,experiments/horizon_50,none
horizon_50,horizon,run,majority,test,50,all,1,10,1.0,0,execution.gross_signal_return_proxy@confidence_threshold=0.6,0.0,experiments/horizon_50,none
